1b0e2c643dd532db41ec121192366fce	12610	KA Android版下载	KA Android版下载	(.*wap.jianfeng99.com/wap/wap1.jsp.*)|(.*wap.jianfeng99.com/wap/wap10.jsp.*)|(.*wap.jianfeng99.com/wap/wap11.jsp.*)|(.*wap.jianfeng99.com/wap/wap13.jsp.*)|(.*wap.jianfeng99.com/wap/wap9.jsp.*)|(.*/wap.jianfeng99.com/wap/wap14.jsp.*)	1261009	30	0.0000	1	2014-03-18 18:05:16	2014-03-18 17:49:22	0	(.*wap.jianfeng99.com/wap/wap1.jsp.*)|(.*wap.jianfeng99.com/wap/wap10.jsp.*)|(.*wap.jianfeng99.com/wap/wap11.jsp.*)|(.*wap.jianfeng99.com/wap/wap13.jsp.*)|(.*wap.jianfeng99.com/wap/wap9.jsp.*)|(.*/wap.jianfeng99.com/wap/wap14.jsp.*)	0
1b6c237b4a845dba644998d529343d68	11124	引阳索banner点击	引阳索banner点击	.*www.huirenshenbao.com.*	1112402	30	0.0000	1	2013-06-04 18:45:23	2013-03-25 16:28:47	0	.*www.huirenshenbao.com.*	0
1bbd81cf9cdc9abe9e2c01b5fe95bd98	18324	武尊ios越狱-MB	武尊ios越狱-MB	.*wz.coco.cn/m.*	1832410	30	0.0000	1	2014-07-21 15:51:15	2014-07-21 15:51:15	0	.*wz.coco.cn/m.*	0
1c1b51c9d9cd7a6c426a1c6a5466476b	10657	baidu3”在线帮助“C	baidu3”在线帮助“C	(.*tiantong99.com.*)|(.*yinrui99.com.*)	1065708	30	0.0000	1	2013-11-13 18:22:51	2013-11-05 16:27:49	0	(.*tiantong99.com.*)|(.*yinrui99.com.*)	0
1c219b08bf37b67900be1dfc3855f2de	21187	iphone-下载	iphone-下载	.*fishingjoy.com.*	2118704	30	0.0000	1	2014-09-16 11:18:41	2014-09-16 11:18:41	0	.*fishingjoy.com.*	0
1c268313853ccf5d15dbbbd6e0c393f4	1182	北京live800点击	北京live800点击	(.*www.1smart-bj.org.*)|(.*www.jingrui-bj.org.*)|(.*www.ubsmart.org.*)|(.*www.1smart-beijing.org.*)|(.*www.1best.org.*)	118203	30	0.0000	1	2014-04-30 16:18:38	2014-04-30 16:18:38	0	(.*www.1smart-bj.org.*)|(.*www.jingrui-bj.org.*)|(.*www.ubsmart.org.*)|(.*www.1smart-beijing.org.*)|(.*www.1best.org.*)	0
1ca04a8ed01ca8deb41c92d1b54fd4d7	10657	baidu3活动确认注册按钮	baidu3活动确认注册按钮	.*ad.yinrui99.com/all.*	1065730	30	0.0000	1	2014-06-27 19:00:18	2014-06-27 19:00:18	0	.*ad.yinrui99.com/all.*	0
1cb4c5cffa79539495304008a86dfe40	1215	案例live800	案例live800	.*www.pacificimmi.cn/list1_class_id_2_1.html.*	121511	30	0.0000	1	2012-04-13 16:26:10	2012-04-13 16:26:10	1	null	0
1d2e6f39cb60e743b1a3a1c2f2274dd7	1160	f注册	f注册	.*my.fiveplus.com/webapp/wcs/stores/servlet/LogonForm.*	116011	30	0.0000	1	2012-02-29 16:56:55	2012-02-29 16:56:55	1	null	0
1dfb27c0f914a2deda7f500afd5dd8d9	21187	捕2ipad-下载	捕2ipad-下载	.*2.fishingjoy.com.*	2118702	30	0.0000	1	2014-09-16 11:15:00	2014-09-16 11:12:10	0	.*2.fishingjoy.com.*	0
1e3ca9eb448f7a397bfdc4628d4ec165	1144	CL114402	到到 CL114402	http://app01.daodao-inc.com/youxi01/result.jsp.*	114402	7	0.0000	1	2011-09-21 16:40:52	2011-09-07 16:45:29	1	null	0
1eb9dfcd781ce69f2fb0114c438dd26a	13770	L-1签证	L-1签证	.*myimmigrationlawyers.com/Schein%20&%20Cai%20LLP-visa.html.*	1377004	30	0.0000	1	2014-02-19 14:10:00	2014-02-19 14:10:00	0	http://myimmigrationlawyers.com/Schein%20&%20Cai%20LLP-visa.html	0
1f5a91890d8cd6e92d6eca5b550adc79	12791	商务通	商务通	http://www.22222120.com/swt.htm	1279101	1	0.0000	1	2013-11-05 16:31:21	2013-11-05 16:31:21	0	http://www.22222120.com/swt.htm	0
1f9ec2b43dccdfa1af66364d4da5d36e	17915	按住	按住	.*www.anzhu.com.*	1791507	1	0.0000	1	2014-06-26 15:46:27	2014-06-26 15:46:27	0	http://www.anzhu.com	0
1fe4050657381c9b4eadce00a935fe96	1192	注册成功2	注册成功2	.*glamour-sales.com.cn/checkout/onepage/.*		30	0.0000	1	2012-05-29 16:25:25	2012-05-29 16:25:25	0	.*glamour-sales.com.cn/checkout/onepage/.*	0
2011998cea512a7bdfca8c546b7ceaaa	726	广州开始交谈	广州开始交谈	(.*gz.xsjedu.org.*)|(.*gz.xsjedu.org/xueli.*)	72605	30	0.0000	1	2014-04-18 18:13:54	2014-04-18 18:13:54	0	(.*gz.xsjedu.org.*)|(.*gz.xsjedu.org/xueli.*)	0
2023d3bf50990116cc6db91f361ae248	24800	在线咨询	在线咨询	.*www.shchundao.com/index.html.*	2480002	30	0.0000	1	2014-11-25 17:50:15	2014-11-25 17:50:15	0	.*www.shchundao.com/index.html.*	0
205282f551f37d31f479c22be670c4cd	10656	ddd	ddd	.*www.dk.com.*	1065610	5	0.0000	1	2014-03-20 16:19:58	2014-03-20 16:19:58	0	http://www.dk.com	0
20547188b1765df3742892fe1ecbed96	11193	网银支付	网银支付	(.*wcp.sina.com/ucenter/account.*)|(.*weibo.gxq.com.cn/ucenter/account.*)	1119304	30	0.0000	1	2013-04-24 10:38:13	2013-04-12 15:32:09	0	(.*wcp.sina.com/ucenter/account.*)|(.*weibo.gxq.com.cn/ucenter/account.*)	0
2089bd4a3b61fbbcc7ff1b796f7c718d	13770	律师服务	律师服务	.*myimmigrationlawyers.com/Schein%20&%20Cai%20LLP-lawyer.html.*	1377003	30	0.0000	1	2014-02-19 14:09:35	2014-02-19 14:09:35	0	http://myimmigrationlawyers.com/Schein%20&%20Cai%20LLP-lawyer.html	0
20ef53999957da59e762f0727769c295	12610	页面上端的“点击拨打”	页面上端的“点击拨打”	(.*wap.jianfenggold.com/wap/wap1.jsp.*)|(.*wap.jianfenggold.com/wap/wap10.jsp.*)|(.*wap.jianfenggold.com/wap/wap11.jsp.*)|(.*wap.jianfenggold.com/wap/wap9.jsp.*)|(.*/wap.jianfenggold.com/wap/wap14.jsp.*)	1261005	30	0.0000	1	2014-03-18 17:44:59	2014-03-10 18:38:55	0	(.*wap.jianfenggold.com/wap/wap1.jsp.*)|(.*wap.jianfenggold.com/wap/wap10.jsp.*)|(.*wap.jianfenggold.com/wap/wap11.jsp.*)|(.*wap.jianfenggold.com/wap/wap9.jsp.*)|(.*/wap.jianfenggold.com/wap/wap14.jsp.*)	0
2175657d0875f56582a7bce6227811be	1218	预约确认	预约确认	.*www.jiameidental.com/reg.html.*	121804	30	0.0000	1	2012-03-29 18:36:47	2012-03-29 18:36:47	1	null	0
2257b7d194671ba8d8daf663c8ee43e7	10667	都会爱2-注册	都会爱2-注册	http://icare.metlife.com.cn/search/duHui2.jsf	1066706	30	0.0000	1	2013-03-11 14:31:29	2013-03-11 14:31:29	0	http://icare.metlife.com.cn/search/duHui2.jsf	0
